Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.4680         -17.2508     -18.0270       0.7763   750.7
0.4690         -17.2671     -18.2065       0.9394   908.4
0.4700         -17.2877     -18.4017       1.1140  1077.3
0.4700         -17.2877     -18.4017       1.1140  1077.3
0.4710         -17.3095     -18.5059       1.1963  1156.9
0.4720         -17.3267     -18.4323       1.1056  1069.2
0.4730         -17.3255     -18.1977       0.8722   843.5
0.4740         -17.3211     -18.0431       0.7220   698.2
0.4750         -17.3468     -18.1559       0.8091   782.4
0.4760         -17.3663     -18.3196       0.9533   921.9
0.4770         -17.3733     -18.3657       0.9924   959.7
0.4780         -17.3815     -18.3301       0.9486   917.3
0.4790         -17.3908     -18.2658       0.8749   846.1
0.4800         -17.3972     -18.2116       0.8144   787.5
0.4800         -17.3972     -18.2116       0.8144   787.5
0.4810         -17.4037     -18.2349       0.8312   803.8
0.4820         -17.4202     -18.3849       0.9647   932.9
0.4830         -17.4422     -18.5872       1.1450  1107.3
0.4840         -17.4625     -18.7122       1.2498  1208.6
0.4850         -17.4833     -18.6738       1.1905  1151.2
0.4860         -17.4852     -18.4314       0.9462   915.0
0.4870         -17.4690     -18.2268       0.7578   732.9
0.4880         -17.5088     -18.3717       0.8629   834.5
0.4890         -17.5270     -18.4948       0.9678   935.9
0.4900         -17.5203     -18.4344       0.9141   884.0
0.4900         -17.5203     -18.4344       0.9141   884.0
0.4910         -17.5269     -18.4049       0.8781   849.1
0.4920         -17.5433     -18.4660       0.9227   892.3
0.4930         -17.5553     -18.5298       0.9745   942.4
0.4940         -17.5668     -18.5603       0.9935   960.8
0.4950         -17.5814     -18.5468       0.9654   933.6
0.4960         -17.5955     -18.4504       0.8549   826.8
0.4970         -17.5963     -18.2545       0.6583   636.6
0.4980         -17.5874     -18.1124       0.5250   507.7
0.4990         -17.6042     -18.2326       0.6284   607.7
0.5000         -17.6251     -18.4818       0.8566   828.4
0.5000         -17.6251     -18.4818       0.8566   828.4
0.5010         -17.6336     -18.6579       1.0243   990.5
0.5020         -17.6416     -18.7558       1.1142  1077.5
0.5030         -17.6537     -18.8221       1.1684  1129.9
0.5040         -17.6688     -18.8658       1.1970  1157.5
0.5050         -17.6855     -18.8620       1.1765  1137.8
0.5060         -17.7002     -18.7712       1.0711  1035.8
0.5070         -17.7039     -18.5908       0.8869   857.6
0.5080         -17.6994     -18.4573       0.7579   732.9
0.5090         -17.7144     -18.5619       0.8475   819.6
0.5100         -17.7402     -18.8222       1.0821  1046.4
0.5100         -17.7402     -18.8222       1.0821  1046.4
0.5110         -17.7585     -19.0119       1.2534  1212.1
0.5120         -17.7745     -19.0286       1.2540  1212.7
0.5130         -17.7784     -18.8646       1.0862  1050.4
0.5140         -17.7699     -18.6975       0.9276   897.1
0.5150         -17.7946     -18.7819       0.9872   954.7
0.5160         -17.8237     -18.9391       1.1153  1078.6
0.5170         -17.8314     -18.9075       1.0761  1040.7
0.5180         -17.8297     -18.7305       0.9008   871.1
0.5190         -17.8331     -18.5934       0.7603   735.2
0.5200         -17.8472     -18.5856       0.7385   714.1
0.5200         -17.8472     -18.5856       0.7385   714.1
0.5210         -17.8596     -18.6340       0.7744   748.9
0.5220         -17.8683     -18.6648       0.7965   770.2
0.5230         -17.8767     -18.6556       0.7789   753.2
0.5240         -17.8832     -18.5984       0.7152   691.6
0.5250         -17.8877     -18.5097       0.6220   601.5
0.5260         -17.8915     -18.4260       0.5345   516.9
0.5270         -17.8951     -18.3834       0.4883   472.2
0.5280         -17.8999     -18.4093       0.5095   492.7
0.5290         -17.9081     -18.5083       0.6003   580.5
0.5300         -17.9192     -18.6429       0.7237   699.9
0.5300         -17.9192     -18.6429       0.7237   699.9
0.5310         -17.9300     -18.7516       0.8216   794.5
0.5320         -17.9393     -18.7945       0.8552   827.0
0.5330         -17.9461     -18.7680       0.8219   794.8
0.5340         -17.9486     -18.7101       0.7614   736.3
0.5350         -17.9552     -18.7001       0.7449   720.4
0.5360         -17.9687     -18.7497       0.7810   755.3
0.5370         -17.9771     -18.7818       0.8047   778.2
0.5380         -17.9813     -18.7819       0.8006   774.2
0.5390         -17.9888     -18.7946       0.8058   779.2
0.5400         -17.9990     -18.8260       0.8269   799.7
0.5400         -17.9990     -18.8260       0.8269   799.7
0.5410         -18.0100     -18.8429       0.8329   805.4
0.5420         -18.0186     -18.8056       0.7870   761.1
0.5430         -18.0207     -18.7157       0.6951   672.2
0.5440         -18.0252     -18.6461       0.6209   600.4
0.5450         -18.0328     -18.6279       0.5951   575.5
0.5460         -18.0382     -18.6387       0.6005   580.7
0.5470         -18.0437     -18.6718       0.6281   607.4
0.5480         -18.0513     -18.7156       0.6643   642.4
0.5490         -18.0578     -18.7362       0.6784   656.0
0.5500         -18.0617     -18.7194       0.6577   636.1
0.5500         -18.0617     -18.7194       0.6577   636.1
0.5510         -18.0649     -18.6915       0.6266   605.9
0.5520         -18.0699     -18.6872       0.6173   596.9
0.5530         -18.0787     -18.7123       0.6336   612.7
0.5540         -18.0896     -18.7208       0.6312   610.4
0.5550         -18.0948     -18.6479       0.5531   534.9
0.5560         -18.0906     -18.5151       0.4245   410.5
0.5570         -18.0894     -18.4539       0.3645   352.5
0.5580         -18.1004     -18.5252       0.4248   410.8
0.5590         -18.1099     -18.6154       0.5055   488.8
0.5600         -18.1105     -18.6248       0.5143   497.3
0.5600         -18.1105     -18.6248       0.5143   497.3
0.5610         -18.1093     -18.5841       0.4748   459.1
0.5620         -18.1103     -18.5637       0.4534   438.5
0.5630         -18.1143     -18.6050       0.4907   474.5
0.5640         -18.1220     -18.7039       0.5819   562.8
0.5650         -18.1324     -18.8105       0.6782   655.8
0.5660         -18.1398     -18.8542       0.7144   690.9
0.5670         -18.1391     -18.8249       0.6858   663.2
0.5680         -18.1443     -18.8143       0.6700   647.9
0.5690         -18.1570     -18.8313       0.6743   652.1
0.5700         -18.1540     -18.8059       0.6519   630.4
0.5700         -18.1540     -18.8059       0.6519   630.4
0.5710         -18.1603     -18.8261       0.6657   643.8
0.5720         -18.1707     -18.8704       0.6996   676.6
0.5730         -18.1727     -18.8465       0.6738   651.6
0.5740         -18.1733     -18.7697       0.5965   576.8
0.5750         -18.1738     -18.6887       0.5149   498.0
0.5760         -18.1749     -18.6510       0.4761   460.4
0.5770         -18.1784     -18.6893       0.5110   494.1
0.5780         -18.1857     -18.8005       0.6148   594.5
0.5790         -18.1961     -18.9320       0.7359   711.6
0.5800         -18.2047     -19.0041       0.7994   773.1
0.5800         -18.2047     -19.0041       0.7994   773.1
0.5810         -18.2054     -18.9878       0.7824   756.6
0.5820         -18.2071     -18.9660       0.7590   734.0
0.5830         -18.2140     -19.0098       0.7958   769.6
0.5840         -18.2206     -19.1092       0.8886   859.3
0.5850         -18.2322     -19.2211       0.9889   956.3
0.5860         -18.2381     -19.2522       1.0141   980.7
0.5870         -18.2386     -19.1917       0.9531   921.7
0.5880         -18.2406     -19.1148       0.8743   845.5
0.5890         -18.2467     -19.0804       0.8337   806.2
0.5900         -18.2575     -19.0843       0.8268   799.6
0.5900         -18.2575     -19.0843       0.8268   799.6
0.5910         -18.2711     -19.0570       0.7859   760.0
0.5920         -18.2683     -18.9238       0.6555   633.9
0.5930         -18.2528     -18.8627       0.6099   589.8
0.5940         -18.2902     -19.0916       0.8014   775.0
0.5950         -18.2988     -19.2178       0.9189   888.7
0.5960         -18.2881     -19.1320       0.8439   816.1
0.5970         -18.2891     -19.0386       0.7495   724.8
0.5980         -18.2941     -19.0160       0.7219   698.1
0.5990         -18.2981     -19.0618       0.7637   738.5
0.6000         -18.3058     -19.1736       0.8677   839.1
0.6000         -18.3058     -19.1736       0.8677   839.1
0.6010         -18.3195     -19.3022       0.9827   950.4
0.6020         -18.3332     -19.3350       1.0018   968.8
0.6030         -18.3356     -19.1884       0.8529   824.7
0.6040         -18.3244     -18.9570       0.6326   611.7
0.6050         -18.3227     -18.8986       0.5760   557.0
0.6060         -18.3461     -19.0812       0.7350   710.8
0.6070         -18.3547     -19.2430       0.8883   859.0
0.6080         -18.3533     -19.2826       0.9293   898.6
0.6090         -18.3578     -19.2628       0.9050   875.2
0.6100         -18.3653     -19.1976       0.8323   804.9
0.6100         -18.3653     -19.1976       0.8323   804.9
0.6110         -18.3683     -19.0679       0.6996   676.6
0.6120         -18.3667     -18.9167       0.5500   531.9
0.6130         -18.3689     -18.8352       0.4662   450.9
0.6140         -18.3747     -18.8492       0.4745   458.8
0.6150         -18.3804     -18.9152       0.5348   517.2
0.6160         -18.3831     -18.9871       0.6040   584.1
0.6170         -18.3851     -19.0692       0.6842   661.6
0.6180         -18.3952     -19.1782       0.7829   757.1
0.6190         -18.4060     -19.2359       0.8299   802.5
0.6200         -18.4043     -19.1699       0.7657   740.4
0.6200         -18.4043     -19.1699       0.7657   740.4
0.6210         -18.3967     -19.0791       0.6824   659.9
0.6220         -18.4084     -19.1083       0.6999   676.9
0.6230         -18.4226     -19.1558       0.7332   709.0
0.6240         -18.4219     -19.0767       0.6548   633.3
0.6250         -18.4134     -18.9367       0.5233   506.1
0.6260         -18.4147     -18.9039       0.4892   473.1
0.6270         -18.4256     -19.0055       0.5799   560.8
0.6280         -18.4342     -19.1262       0.6920   669.2
0.6290         -18.4375     -19.1785       0.7410   716.6
0.6300         -18.4387     -19.1568       0.7181   694.4
0.6300         -18.4387     -19.1568       0.7181   694.4
0.6310         -18.4397     -19.0951       0.6554   633.8
0.6320         -18.4404     -19.0341       0.5937   574.1
0.6330         -18.4416     -19.0159       0.5743   555.4
0.6340         -18.4470     -19.0680       0.6210   600.5
0.6350         -18.4561     -19.1551       0.6989   675.9
0.6360         -18.4611     -19.1959       0.7348   710.6
0.6370         -18.4608     -19.1668       0.7060   682.7
0.6380         -18.4599     -19.1200       0.6601   638.3
0.6390         -18.4619     -19.1182       0.6564   634.7
0.6400         -18.4681     -19.1801       0.7120   688.6
0.6400         -18.4681     -19.1801       0.7120   688.6
0.6410         -18.4774     -19.2637       0.7864   760.5
0.6420         -18.4863     -19.2896       0.8033   776.8
0.6430         -18.4888     -19.1962       0.7074   684.1
0.6440         -18.4823     -19.0211       0.5388   521.0
0.6450         -18.4789     -18.9117       0.4328   418.5
0.6460         -18.4880     -18.9496       0.4617   446.4
0.6470         -18.4975     -19.0366       0.5391   521.3
0.6480         -18.4991     -19.0560       0.5570   538.6
0.6490         -18.4963     -19.0050       0.5087   491.9
0.6500         -18.4949     -18.9498       0.4549   439.9
0.6500         -18.4949     -18.9498       0.4549   439.9
0.6510         -18.4965     -18.9402       0.4437   429.1
0.6520         -18.5002     -18.9802       0.4801   464.3
0.6530         -18.5044     -19.0437       0.5393   521.5
0.6540         -18.5078     -19.0982       0.5904   570.9
0.6550         -18.5100     -19.1277       0.6177   597.4
0.6560         -18.5117     -19.1381       0.6264   605.8
0.6570         -18.5133     -19.1445       0.6312   610.4
0.6580         -18.5161     -19.1607       0.6446   623.3
0.6590         -18.5203     -19.1804       0.6601   638.3
0.6600         -18.5233     -19.1777       0.6544   632.8
0.6600         -18.5233     -19.1777       0.6544   632.8
0.6610         -18.5243     -19.1417       0.6174   597.1
0.6620         -18.5244     -19.0892       0.5648   546.2
0.6630         -18.5251     -19.0481       0.5230   505.8
0.6640         -18.5271     -19.0366       0.5095   492.7
0.6650         -18.5304     -19.0524       0.5220   504.8
0.6660         -18.5333     -19.0765       0.5432   525.3
0.6670         -18.5339     -19.0997       0.5658   547.2
0.6680         -18.5355     -19.1426       0.6071   587.1
0.6690         -18.5417     -19.2094       0.6676   645.6
0.6700         -18.5452     -19.2496       0.7044   681.2
0.6700         -18.5452     -19.2496       0.7044   681.2
0.6710         -18.5425     -19.2529       0.7104   687.0
0.6720         -18.5444     -19.2841       0.7398   715.4
0.6730         -18.5527     -19.3495       0.7969   770.6
0.6740         -18.5562     -19.3744       0.8182   791.2
0.6750         -18.5522     -19.3499       0.7977   771.4
0.6760         -18.5541     -19.3566       0.8025   776.1
0.6770         -18.5613     -19.3983       0.8370   809.4
0.6780         -18.5645     -19.4057       0.8411   813.4
0.6790         -18.5656     -19.3597       0.7940   767.9
0.6800         -18.5663     -19.2834       0.7170   693.4
0.6800         -18.5663     -19.2834       0.7170   693.4
0.6810         -18.5670     -19.2116       0.6446   623.3
0.6820         -18.5709     -19.1735       0.6026   582.8
0.6830         -18.5782     -19.1483       0.5701   551.3
0.6840         -18.5770     -19.0822       0.5052   488.6
0.6850         -18.5719     -19.0335       0.4616   446.4
0.6860         -18.5798     -19.0896       0.5098   493.0
0.6870         -18.5832     -19.1827       0.5995   579.8
0.6880         -18.5893     -19.2535       0.6642   642.3
0.6890         -18.5891     -19.2276       0.6386   617.5
0.6900         -18.5825     -19.1122       0.5297   512.3
0.6900         -18.5825     -19.1122       0.5297   512.3
0.6910         -18.5791     -19.0062       0.4271   413.1
0.6920         -18.5799     -18.9742       0.3942   381.3
0.6930         -18.5827     -19.0193       0.4366   422.2
0.6940         -18.5870     -19.1128       0.5258   508.5
0.6950         -18.5946     -19.2040       0.6094   589.3
0.6960         -18.6032     -19.2023       0.5991   579.3
0.6970         -18.5927     -19.0451       0.4524   437.5
0.6980         -18.5761     -18.9380       0.3618   349.9
0.6990         -18.5931     -19.1037       0.5106   493.8
0.7000         -18.6058     -19.3297       0.7239   700.0
0.7000         -18.6058     -19.3297       0.7239   700.0
